Container length (in m) = 100
Container width (in m) = 200
Container depth (in m) = 400
Total number of bodies = 1000
Body radius (in m) = 0.5
Body mass (in Kg) = 1
Time step for running simulation (dt) (in secs) = 0.01
Initial coordinates =
118.581831 47.017972 105.793591 
99.420569 51.691801 269.749084 
74.937459 54.656205 250.966740 
107.762643 57.487494 259.979551 
80.059973 58.237824 226.278007 
95.381597 50.008359 207.878570 
77.813411 47.136838 175.638518 
79.381684 52.649121 145.948624 
106.477472 46.824415 286.017979 
86.687224 53.282316 113.691060 
77.285373 68.554095 263.534440 
78.253025 56.459047 129.842690 
87.065666 29.925598 147.888304 
86.991807 35.762931 204.191397 
76.827410 54.280271 113.417650 
83.911867 46.290659 134.424343 
126.530532 29.608538 262.716612 
99.398053 61.136739 138.777464 
87.556858 54.092475 248.965730 
91.496559 47.406635 114.600141 
100.710304 58.158555 111.785800 
117.825275 35.940569 140.907301 
108.732308 50.552389 109.343352 
104.389403 40.765095 284.964759 
77.416622 50.691770 218.194761 
98.840980 55.291782 115.984837 
87.493953 62.851200 129.490664 
98.587295 52.862691 131.986852 
95.425324 34.474670 137.272836 
85.753822 48.561253 242.740398 
79.931948 43.818852 194.360178 
107.219811 58.309370 282.308553 
110.192459 68.169787 262.591850 
119.013154 68.567996 264.326091 
102.026907 49.131382 202.846604 
96.164839 55.603944 131.118529 
100.761765 56.069499 242.435348 
77.717245 63.199934 235.340200 
150.014240 37.385713 65.057235 
103.054448 34.722881 252.734408 
97.766321 49.341156 192.761639 
103.690401 52.134325 262.567857 
81.090980 51.969476 217.912647 
87.881310 48.091274 256.087837 
87.410134 68.140133 164.414492 
92.425321 55.951835 195.637274 
77.345799 59.721617 215.711143 
98.967174 48.044696 207.843951 
86.991650 51.357375 215.927706 
94.834180 41.576529 257.811677 
81.339740 52.016725 238.642550 
91.023557 55.779778 120.176143 
81.015627 53.380396 113.614509 
100.319379 50.003416 246.842714 
90.078137 50.326144 230.030842 
84.677746 45.721193 208.795057 
117.106760 44.893094 300.077730 
133.332772 59.918717 259.464784 
72.292027 60.923364 263.138495 
68.550068 51.847887 191.506450 
91.778230 44.155516 263.168146 
90.006089 49.838507 257.107168 
82.241450 46.297262 276.028610 
99.791178 46.222441 135.914773 
105.188617 44.724735 228.809005 
84.650332 55.236117 263.440020 
74.400546 51.245985 205.476882 
93.684894 72.692113 277.435723 
104.226794 47.063048 246.018586 
90.975114 60.941349 176.190793 
68.411166 58.004980 250.294644 
104.646483 53.577643 252.186249 
98.903521 43.868994 131.454453 
106.451417 52.960608 267.575276 
89.698648 52.062173 221.589313 
106.152909 36.314739 189.935545 
100.736293 59.202299 131.266648 
64.047129 32.931370 244.205318 
114.110861 42.704391 255.672809 
119.283634 49.668023 83.010120 
80.775525 44.199474 184.952121 
99.179303 50.836303 137.503429 
92.518819 48.097522 208.336223 
93.412402 50.056370 229.674755 
69.239468 24.242908 254.110690 
89.698164 58.666141 141.410959 
93.564521 48.721553 118.662910 
105.536462 41.104078 123.474027 
107.748741 48.050309 225.873037 
76.085748 48.076174 256.281269 
89.402087 55.345677 238.165733 
95.019849 45.536676 246.596496 
108.647488 11.940288 247.443769 
100.737627 55.047668 262.304788 
104.340414 61.713227 254.648953 
92.730218 44.304933 264.006984 
108.994601 42.470154 256.933475 
98.930361 49.186360 252.754235 
102.790796 64.548194 268.623311 
84.644354 50.800713 218.538433 
82.191651 36.736633 122.811012 
82.422510 57.948588 124.417567 
next step
102.355692 55.996774 247.289259 
104.538361 48.962547 130.848312 
122.597428 61.577546 288.702334 
92.897806 49.707489 239.833480 
107.052134 48.110311 180.001610 
121.739360 51.303306 174.321979 
99.151250 52.589946 123.476631 
96.214577 45.378701 134.836768 
122.816352 62.442580 164.613790 
99.366126 30.886804 158.052682 
135.732643 63.412172 189.495922 
98.170149 49.074914 151.501250 
102.295215 47.547995 258.715375 
113.009625 49.430340 127.773572 
98.121613 50.004128 222.811324 
83.503729 47.595375 100.027000 
109.448765 52.650376 217.653073 
103.067218 50.323188 265.732669 
89.068664 50.749958 202.501853 
114.759387 56.187221 164.474972 
124.939938 56.812683 159.351137 
98.272479 42.347418 183.217637 
106.677582 50.741333 128.171458 
115.319907 47.968431 253.933614 
109.519626 45.945558 237.285244 
104.386387 42.313268 129.459364 
92.659076 41.383476 252.115262 
105.361677 55.033137 274.807604 
113.769187 46.756419 249.073973 
98.723824 51.830657 192.995430 
118.953580 40.991593 147.245129 
133.831408 62.476070 175.968069 
84.702240 51.251703 110.820696 
127.730546 64.453231 227.105126 
73.405380 50.674108 263.058115 
106.110013 39.471819 86.428326 
96.421870 48.859777 248.832788 
120.296272 56.266684 175.594341 
110.443012 57.919897 125.290709 
118.481557 55.009602 177.244056 
117.635067 62.052402 242.028677 
134.534011 54.906977 165.728654 
103.828292 52.364263 262.361757 
87.325801 52.243711 136.389118 
96.484339 54.595171 119.392726 
118.361236 55.542656 235.849649 
95.004497 45.010746 246.598363 
103.310842 56.429439 255.298331 
94.404831 51.380314 123.249963 
92.764564 53.834176 253.974977 
107.566951 51.325393 130.432076 
136.055854 55.866893 269.394162 
103.633128 63.435945 236.286799 
113.133043 55.335917 172.909354 
66.340457 64.761257 175.663579 
91.686161 53.200264 251.459098 
121.636447 53.660535 139.361211 
87.102398 55.132275 134.897279 
123.865979 35.064592 255.414671 
115.294795 50.162813 256.719741 
128.624115 44.065094 188.791352 
80.549654 56.135347 293.006745 
110.884985 59.314124 136.111058 
120.059752 56.000237 172.333753 
96.014772 52.759584 281.266373 
106.425698 53.663974 233.877445 
108.194283 62.865154 206.669776 
118.285936 55.850724 250.672852 
111.356104 53.412369 268.007622 
104.952451 53.009586 133.640339 
115.147911 32.289321 240.123530 
131.616340 53.316945 176.442301 
101.890003 70.468369 120.774478 
139.237221 52.079281 134.122504 
133.910080 50.713512 244.247182 
129.722280 42.803307 263.630891 
125.031205 42.958905 193.916976 
97.626238 55.354133 171.222892 
102.131368 45.390512 247.308505 
108.431768 53.370592 131.014717 
96.045660 34.308608 117.008989 
94.605999 51.981400 120.971353 
97.577862 48.788053 246.313380 
116.498758 46.357286 270.471947 
99.589604 55.998477 120.435848 
109.899933 60.400150 258.341819 
115.447403 38.417059 251.863753 
123.283046 33.591170 274.124281 
103.822666 50.838081 125.713557 
101.559112 51.602453 130.532482 
128.907733 48.659366 227.438323 
109.864655 45.700608 261.074507 
104.147963 49.400956 184.397656 
100.403879 55.440419 133.769069 
111.971547 50.666573 128.105197 
109.536679 50.337794 266.730591 
127.975579 48.865620 264.959602 
94.598030 29.048462 249.319821 
97.448234 53.901552 151.147999 
94.316468 47.831451 113.384165 
99.726034 53.520183 133.247210 
85.089005 36.861004 249.575713 
115.192118 40.853385 253.627127 
113.566261 35.624214 185.734370 
110.141472 51.228775 129.251744 
116.720547 51.992058 259.163971 
118.038670 68.075172 268.144017 
99.026212 41.852214 141.618041 
85.051904 48.222088 271.413213 
120.609365 50.576334 129.761741 
123.871878 60.387227 194.288618 
105.750679 47.239173 255.928426 
121.020769 42.128970 260.983840 
84.026731 60.533588 164.705585 
86.512333 49.089102 123.832741 
93.307236 39.823802 145.480459 
113.616470 59.138951 183.508029 
119.094017 53.069906 135.457158 
97.193898 45.916792 261.011258 
109.407549 69.137034 269.021456 
112.916292 51.407024 193.468701 
102.642675 50.538874 254.935179 
106.006135 57.369467 173.282909 
118.421362 35.797117 240.680110 
114.387017 44.529158 193.764652 
103.792659 43.226324 180.397782 
103.498444 50.675275 200.793509 
100.731374 42.015032 210.252890 
114.546462 53.002591 191.415454 
135.034116 29.320779 278.052498 
78.072292 37.829545 243.897809 
72.092288 68.975348 238.533628 
105.868408 47.059852 212.723108 
107.012495 62.324932 272.829758 
111.479642 31.086268 137.774222 
130.363111 42.987057 182.094991 
76.456068 38.037225 242.541770 
120.697144 34.689924 204.480810 
116.071544 46.446287 189.243215 
102.116972 52.115603 139.694176 
98.179687 44.000733 128.209597 
129.904323 24.844182 137.418327 
92.727773 54.514204 125.037179 
103.866033 46.603296 191.165844 
102.266864 36.490788 191.612871 
98.507662 66.819001 278.480394 
121.167164 61.082770 164.074747 
138.937110 42.886539 247.631300 
109.642651 52.832970 127.213394 
133.192325 52.777508 137.337813 
132.566487 54.439691 230.903613 
113.554967 45.120868 262.773819 
107.339182 43.515903 195.977849 
110.424651 49.611678 259.774652 
135.307300 53.858964 159.823647 
119.563486 43.132214 268.450678 
97.956526 72.087447 176.433436 
123.012909 61.590497 166.900192 
129.471920 54.186128 178.054858 
109.540801 32.205420 246.286008 
101.693441 69.654424 229.928680 
130.132268 22.020925 269.381433 
119.641188 54.429121 134.585801 
103.105538 52.176038 253.056859 
102.128692 32.256893 227.009752 
109.448336 44.555958 234.746857 
122.929612 61.881423 172.617600 
86.202970 36.889306 287.074412 
110.364897 56.534316 258.083677 
99.311624 55.936325 108.290482 
113.159763 29.253351 183.433949 
90.864606 44.179073 275.274015 
140.817909 40.503573 178.896958 
111.809678 63.376381 272.596916 
115.006653 39.253927 130.611877 
114.449776 52.006862 255.571686 
112.551344 45.914392 253.622550 
102.287689 42.615545 128.543265 
106.550904 55.581437 130.389138 
127.148493 61.535043 287.466707 
106.065236 52.661867 269.684637 
89.567245 51.424197 244.702511 
91.497243 57.555448 245.007429 
84.668068 51.934594 124.564825 
98.059848 17.860309 90.754323 
106.954447 53.558796 250.548639 
139.217955 47.795256 215.680553 
113.926284 31.384999 182.913700 
136.313133 59.867456 157.840179 
114.333680 45.448822 259.768354 
122.436392 53.399799 186.697638 
105.261537 48.615870 132.937851 
111.953155 35.689048 227.368940 
98.952408 43.681367 264.871042 
115.127677 56.759204 258.223022 
104.685475 59.123600 251.088619 
106.983413 46.313380 134.548787 
99.496511 64.934168 122.175923 
100.398055 48.072498 237.449717 
94.439635 37.638050 122.883610 
88.047743 76.594306 254.039869 
114.579885 49.293741 121.547784 
103.129649 52.678970 130.106951 
124.163460 54.192773 243.522013 
110.675862 51.647024 176.571860 
102.843857 47.803847 181.992567 
107.523978 50.843271 246.803578 
115.845864 60.848248 270.354352 
110.981232 55.208058 232.579386 
102.567718 39.879117 182.202654 
117.214800 47.511440 273.902156 
135.077436 42.390897 268.681131 
139.306379 47.005443 185.084523 
107.375814 51.951740 126.058869 
89.048670 55.860216 264.758973 
122.896225 54.812616 184.543012 
123.795748 53.039151 94.605698 
105.740616 63.936624 254.995123 
117.685543 44.071240 257.139384 
100.188257 37.889320 178.100980 
125.568013 55.218439 254.717109 
87.345612 76.349610 67.448064 
135.960834 42.212022 178.323141 
109.212985 59.394864 195.594439 
92.898142 39.872743 271.835360 
111.578258 36.479256 261.371134 
137.258001 59.013507 184.374864 
85.775308 61.300253 186.083744 
71.203262 53.269517 322.618412 
101.376370 48.092468 199.461353 
110.508004 45.992955 189.278794 
118.771835 56.300442 196.563386 
99.136417 33.825479 210.128190 
108.792322 55.183831 126.828179 
99.523767 52.829243 143.558603 
110.738398 9.769972 274.562281 
104.801503 46.099588 246.843813 
129.408182 46.538234 228.127769 
122.302421 67.852350 270.332776 
96.317627 47.747234 92.967253 
127.367997 72.196156 163.021897 
109.683998 53.797801 248.801549 
113.194115 60.641920 263.159038 
98.079775 58.317200 261.015684 
127.802332 60.659791 159.599883 
105.703367 46.055506 248.913034 
96.065918 45.279283 255.861041 
95.394839 65.045945 248.015120 
85.364374 51.396984 170.029305 
110.812796 52.570505 259.709298 
97.307619 47.299871 253.059755 
92.259796 57.219489 284.782837 
130.077005 41.247254 258.131566 
102.669512 32.414515 188.344215 
129.620003 43.311198 202.384793 
116.863318 48.239336 195.122758 
117.403749 53.582362 288.273843 
111.197743 51.769183 246.687991 
95.518651 43.753535 252.294060 
112.777114 85.314216 252.349937 
97.284516 49.081344 148.313911 
107.989316 49.615475 183.618977 
109.688418 40.790909 146.233771 
119.122836 45.966500 298.149509 
65.721524 54.091863 320.206180 
120.633704 52.801271 108.878955 
119.420755 44.909352 269.269402 
109.252988 44.981752 207.836530 
120.593812 50.771118 140.754269 
92.461909 37.804474 266.568489 
77.126838 50.376368 305.521259 
106.834622 65.647549 244.825215 
135.948401 52.060194 187.390085 
100.919552 35.823062 265.210976 
122.337822 47.143912 257.992420 
106.859180 56.380020 135.498175 
124.706204 32.543179 273.094263 
99.794304 24.608989 146.682087 
110.364547 52.201515 174.440198 
116.973558 54.319295 270.042143 
105.931535 53.304337 132.187328 
97.922885 53.641245 252.228604 
120.206323 46.424371 186.768264 
110.811028 52.893647 142.706480 
131.702248 47.484049 174.764986 
131.243222 45.553154 268.809322 
94.506116 54.561915 141.518316 
113.631614 55.728201 173.279043 
116.060650 27.657499 265.641239 
109.758127 59.585501 161.140364 
70.743233 46.037375 103.365946 
121.721322 51.728576 179.063537 
125.593642 48.231479 277.850356 
129.583606 60.027892 267.500041 
141.042142 49.155577 182.803372 
111.042419 31.221158 251.291303 
107.041067 48.542714 131.253499 
89.117530 52.388755 253.940316 
101.692854 35.634114 241.299289 
123.073385 63.642522 162.038147 
74.855998 55.926353 306.547908 
88.577992 54.869675 121.499343 
116.661543 41.998393 191.861263 
104.262169 52.332755 201.702140 
99.179386 47.741217 130.291799 
79.759683 60.832968 122.912080 
101.103517 32.170591 152.807225 
115.406069 47.402640 123.876311 
102.472918 39.044484 247.380408 
106.791080 68.360965 283.141950 
85.915630 41.377979 254.893380 
106.002024 41.251344 187.269830 
118.597929 38.156208 265.535774 
109.335869 52.351965 270.760729 
108.523951 50.938420 247.156529 
112.708100 31.279647 183.833956 
136.026344 57.915261 192.229488 
96.654771 48.598768 143.719933 
117.204890 50.727511 287.024422 
118.281876 52.921538 181.853835 
109.571899 54.607257 143.490789 
118.038347 63.973957 163.971366 
119.465548 55.100846 177.197258 
112.955356 44.932947 133.025942 
114.256600 65.143126 223.955757 
89.537843 62.343304 230.243106 
130.853849 44.358423 140.579550 
93.019465 43.917868 126.132899 
117.765057 63.827965 258.772988 
118.833251 34.185362 278.950142 
126.009832 41.258067 249.906813 
92.939249 49.192293 127.438230 
126.919181 62.686744 171.309670 
131.865207 48.092402 258.372597 
106.251715 56.981080 176.897577 
116.178086 45.845908 127.696037 
124.069743 59.288085 199.495023 
94.906700 53.160242 224.849424 
102.351474 50.183434 249.405344 
110.274133 50.124009 133.993843 
109.650272 52.821912 261.062567 
86.459373 47.095561 147.813266 
127.193912 57.415806 246.139766 
107.307236 52.219305 124.168702 
98.711346 51.190448 130.902254 
105.441579 50.289429 115.307874 
130.104401 62.649628 156.122819 
115.000426 58.940058 231.076701 
103.274594 56.189178 241.663514 
81.080474 58.547100 125.535348 
120.372708 38.182360 271.576574 
107.718486 42.697658 212.240539 
106.673618 46.550665 178.609356 
104.354078 60.021562 180.813235 
114.679354 36.340831 285.084871 
123.037797 52.865555 250.735638 
109.382104 53.070494 182.098028 
108.928800 51.333437 257.133414 
101.379664 51.642295 126.723954 
105.930879 66.374069 265.928344 
113.528066 46.614416 254.915971 
102.646277 29.870747 282.741386 
114.823162 45.500172 191.083110 
113.833881 45.383971 173.966563 
93.025662 48.441324 190.969101 
137.124991 19.424898 274.263096 
103.940921 40.657356 118.147816 
117.354838 44.323159 279.379460 
94.998622 45.513333 244.612922 
117.045486 42.429908 253.030392 
122.709104 43.473377 254.616031 
110.889907 49.393765 126.589758 
93.390731 53.835048 126.492272 
107.947588 44.530363 124.839050 
110.976414 67.480825 172.665423 
113.036772 49.340807 260.969638 
92.556499 61.151293 267.118821 
128.052989 57.478149 134.615271 
138.539411 49.237524 232.197188 
111.209923 52.374364 127.994607 
99.100331 68.572939 253.422033 
101.156044 48.584567 243.215875 
120.121610 53.393054 256.801333 
113.479677 43.228842 207.148636 
103.403695 68.799948 258.974449 
96.503625 53.280789 121.629953 
114.154627 53.363277 238.659171 
91.716419 55.758873 97.386724 
102.993921 54.424387 263.397885 
141.396292 32.666184 126.422518 
125.428225 49.024486 121.605104 
91.022911 55.893908 98.375539 
135.455500 43.540134 263.137319 
88.244484 50.329535 118.206966 
103.800855 40.415344 119.197335 
98.489607 37.143612 277.506570 
92.962881 52.340885 233.687490 
114.216481 52.744172 132.454343 
129.020445 43.577433 245.352127 
119.457806 45.238054 177.263740 
121.792687 56.280814 115.745899 
105.142660 33.771649 237.284965 
117.378010 43.990843 243.885981 
125.357435 61.445396 170.416701 
113.051005 47.261845 261.405228 
100.608664 40.607246 235.712929 
112.108902 53.601307 240.512940 
99.822386 41.092561 138.153527 
111.937472 52.271683 204.778210 
115.941150 30.885535 277.905503 
107.172332 56.000603 245.476897 
108.044132 54.920298 217.193775 
